Roadway.Name	From	To	id	ZIP CODE	int1	int2	zip1	zip2	ll1	ll2	lat1	long1	lat2	long2	top_lat	right_long	bot_lat	left_long	botright_lat	botright_long	botleft_lat	botleft_long	topright_lat	topright_long	topleft_lat	topleft_long
FDR DRIVE	57 STREET	56 STREET	1154		FDR+DRIVE+%26+57+STREET	FDR+DRIVE+%26+56+STREET	CTYPE	CTYPE	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
FDR DRIVE	119 STREET	EAST 120 STREET PEDESTRIAN OVERPASS	1155		FDR+DRIVE+%26+119+STREET	FDR+DRIVE+%26+EAST+120+STREET+PEDESTRIAN+OVERPASS	CTYPE	CTYPE	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
FDR DRIVE	EAST 130 STREET	EAST 129 STREET	1156		FDR+DRIVE+%26+EAST+130+STREET	FDR+DRIVE+%26+EAST+129+STREET	CTYPE	CTYPE	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
FDR DRIVE	STANTON STREET	EAST HOUSTON STREET	1157		FDR+DRIVE+%26+STANTON+STREET	FDR+DRIVE+%26+EAST+HOUSTON+STREET	CTYPE	10002	"OCTYPE html>
<html i"	40.718979,-73.975095			40.718979	-73.975095	40.718979	-73.975095	40.718979	-73.975095	40.718849	-73.974965	40.718849	-73.975225	40.719108999999996	-73.974965	40.719108999999996	-73.975225
FDR DRIVE	EAST 103 STREET FOOTBRIDGE	102 STREET	1158		FDR+DRIVE+%26+EAST+103+STREET+FOOTBRIDGE	FDR+DRIVE+%26+102+STREET	CTYPE	10029	"OCTYPE html>
<html i"	40.786068,-73.939688			40.786068	-73.939688	40.786068	-73.939688	40.786068	-73.939688	40.785938	-73.939558	40.785938	-73.939818	40.786198	-73.939558	40.786198	-73.939818
FDR DRIVE	EAST 42 STREET	EAST 43 STREET	1159		FDR+DRIVE+%26+EAST+42+STREET	FDR+DRIVE+%26+EAST+43+STREET	10016	CTYPE	40.747667,-73.968677	"OCTYPE html>
<html i"	40.747667	-73.968677														
FDR DRIVE	PIKE SLIP	RUTGERS SLIP	1160		FDR+DRIVE+%26+PIKE+SLIP	FDR+DRIVE+%26+RUTGERS+SLIP	CTYPE	CTYPE	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
FDR DRIVE VIADUCT	WHITEHALL STREET	STATE STREET	1161		FDR+DRIVE+VIADUCT+%26+WHITEHALL+STREET	FDR+DRIVE+VIADUCT+%26+STATE+STREET	CTYPE	CTYPE	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
FINGERBOARD ROAD	CLEVELAND PLACE	COLUMBIA AVENUE	1162		FINGERBOARD+ROAD+%26+CLEVELAND+PLACE	FINGERBOARD+ROAD+%26+COLUMBIA+AVENUE	10305	10305	40.603046,-74.069519	40.601926,-74.071417	40.603046	-74.069519	40.601926	-74.07141700000001	40.603046	-74.069519	40.601926	-74.07141700000001	40.601796	-74.069389	40.601796	-74.07154700000001	40.603176	-74.069389	40.603176	-74.07154700000001
FLATBUSH AVE	CATON AVE	CLARKSON AVE	1163		FLATBUSH+AVE+%26+CATON+AVE	FLATBUSH+AVE+%26+CLARKSON+AVE	11226	11226	40.652921,-73.959382	40.654862,-73.959703	40.652921	-73.95938199999999	40.654862	-73.959703	40.654862	-73.95938199999999	40.652921	-73.959703	40.652791	-73.95925199999999	40.652791	-73.959833	40.654992	-73.95925199999999	40.654992	-73.959833
FLATBUSH AVENUE	EAST 28 STREET	EAST 29 STREET	1164		FLATBUSH+AVENUE+%26+EAST+28+STREET	FLATBUSH+AVENUE+%26+EAST+29+STREET	11210	11210	40.634986,-73.949908	40.634029,-73.948939	40.634986	-73.949908	40.634029	-73.948939	40.634986	-73.948939	40.634029	-73.949908	40.633899	-73.948809	40.633899	-73.95003799999999	40.635116	-73.948809	40.635116	-73.95003799999999
FLATBUSH AVENUE	4 AVENUE	ROCKWELL PLACE	1165		FLATBUSH+AVENUE+%26+4+AVENUE	FLATBUSH+AVENUE+%26+ROCKWELL+PLACE	11217	CTYPE	40.684927,-73.978086	"OCTYPE html>
<html i"	40.684927	-73.978086														
FLATBUSH AVENUE	AVENUE M	BAUGHMAN PLACE	1166		FLATBUSH+AVENUE+%26+AVENUE+M	FLATBUSH+AVENUE+%26+BAUGHMAN+PLACE	11234	11234	40.620859,-73.934996	40.620098,-73.934155	40.620859	-73.934996	40.620098	-73.934155	40.620859	-73.934155	40.620098	-73.934996	40.619968	-73.934025	40.619968	-73.935126	40.620989	-73.934025	40.620989	-73.935126
FLATBUSH AVENUE	AVIATION ROAD	MARINE PARKWAY BRIDGE	1167		FLATBUSH+AVENUE+%26+AVIATION+ROAD	FLATBUSH+AVENUE+%26+MARINE+PARKWAY+BRIDGE	11234	11234	40.581722,-73.891325	40.580449,-73.889906	40.581722	-73.891325	40.580449	-73.88990600000001	40.581722	-73.88990600000001	40.580449	-73.891325	40.580319	-73.88977600000001	40.580319	-73.891455	40.581852	-73.88977600000001	40.581852	-73.891455
FLATBUSH AVENUE	GLENWOOD ROAD	EAST 29 STREET	1168		FLATBUSH+AVENUE+%26+GLENWOOD+ROAD	FLATBUSH+AVENUE+%26+EAST+29+STREET	11210	11210	40.633877,-73.948777	40.634029,-73.948939	40.633877000000005	-73.948777	40.634029	-73.948939	40.634029	-73.948777	40.633877000000005	-73.948939	40.63374700000001	-73.94864700000001	40.63374700000001	-73.949069	40.634159	-73.94864700000001	40.634159	-73.949069
FLATBUSH AVENUE	CLARKSON AVENUE	LENOX ROAD	1169		FLATBUSH+AVENUE+%26+CLARKSON+AVENUE	FLATBUSH+AVENUE+%26+LENOX+ROAD	11226	11226	40.654862,-73.959703	40.653593,-73.959514	40.654862	-73.959703	40.653593	-73.959514	40.654862	-73.959514	40.653593	-73.959703	40.653463	-73.959384	40.653463	-73.959833	40.654992	-73.959384	40.654992	-73.959833
FLATBUSH AVENUE	STATE STREET	SCHERMERHORN STREET	1170		FLATBUSH+AVENUE+%26+STATE+STREET	FLATBUSH+AVENUE+%26+SCHERMERHORN+STREET	11217	CTYPE	40.685275,-73.978345	"OCTYPE html>
<html i"	40.685275	-73.97834499999999														
FLATBUSH AVENUE	EASTERN PARKWAY LINE	EASTERN PARKWAY LINE	1171		FLATBUSH+AVENUE+%26+EASTERN+PARKWAY+LINE	FLATBUSH+AVENUE+%26+EASTERN+PARKWAY+LINE	CTYPE	CTYPE	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
FLATBUSH AVENUE	GLENWOOD ROAD	EAST 29TH STREET	1172		FLATBUSH+AVENUE+%26+GLENWOOD+ROAD	FLATBUSH+AVENUE+%26+EAST+29TH+STREET	11210	11210	40.633877,-73.948777	40.634029,-73.948939	40.633877000000005	-73.948777	40.634029	-73.948939	40.634029	-73.948777	40.633877000000005	-73.948939	40.63374700000001	-73.94864700000001	40.63374700000001	-73.949069	40.634159	-73.94864700000001	40.634159	-73.949069
FLATLANDS AVE	LOUISIANA AVE	MALTA ST	1173		FLATLANDS+AVE+%26+LOUISIANA+AVE	FLATLANDS+AVE+%26+MALTA+ST	11236	11207	40.651187,-73.890049	40.651382,-73.889626	40.651187	-73.890049	40.651382	-73.889626	40.651382	-73.889626	40.651187	-73.890049	40.651057	-73.88949600000001	40.651057	-73.890179	40.651512	-73.88949600000001	40.651512	-73.890179
FLATLANDS AVENUE	EAST 78 STREET	EAST 79 STREET	1174		FLATLANDS+AVENUE+%26+EAST+78+STREET	FLATLANDS+AVENUE+%26+EAST+79+STREET	11236	11236	40.634553,-73.914704	40.634985,-73.914035	40.634553000000004	-73.914704	40.634985	-73.914035	40.634985	-73.914035	40.634553000000004	-73.914704	40.634423000000005	-73.913905	40.634423000000005	-73.914834	40.635115	-73.913905	40.635115	-73.914834
FLATLANDS AVENUE	TROY AVENUE	AVENUE L	1175		FLATLANDS+AVENUE+%26+TROY+AVENUE	FLATLANDS+AVENUE+%26+AVENUE+L	11234	11234	40.622684,-73.933107	40.623255,-73.932193	40.622684	-73.93310699999999	40.623255	-73.932193	40.623255	-73.932193	40.622684	-73.93310699999999	40.622554	-73.932063	40.622554	-73.93323699999999	40.623385	-73.932063	40.623385	-73.93323699999999
FLATLANDS AVENUE	LOUISIANA AVENUE	MALTA STREET	1176		FLATLANDS+AVENUE+%26+LOUISIANA+AVENUE	FLATLANDS+AVENUE+%26+MALTA+STREET	11236	11207	40.651187,-73.890049	40.651382,-73.889626	40.651187	-73.890049	40.651382	-73.889626	40.651382	-73.889626	40.651187	-73.890049	40.651057	-73.88949600000001	40.651057	-73.890179	40.651512	-73.88949600000001	40.651512	-73.890179
FLATLANDS AVENUE	EAST 108TH STREET	WILLIAMS AVENUE	1177		FLATLANDS+AVENUE+%26+EAST+108TH+STREET	FLATLANDS+AVENUE+%26+WILLIAMS+AVENUE	11236	11236	40.648871,-73.892505	40.650059,-73.891310	40.648871	-73.892505	40.650059000000006	-73.89131	40.650059000000006	-73.89131	40.648871	-73.892505	40.648741	-73.89118	40.648741	-73.892635	40.650189000000005	-73.89118	40.650189000000005	-73.892635
FLATLANDS AVENUE	EAST 78TH STREET	EAST 79TH STREET	1178		FLATLANDS+AVENUE+%26+EAST+78TH+STREET	FLATLANDS+AVENUE+%26+EAST+79TH+STREET	11236	11236	40.634553,-73.914704	40.634985,-73.914035	40.634553000000004	-73.914704	40.634985	-73.914035	40.634985	-73.914035	40.634553000000004	-73.914704	40.634423000000005	-73.913905	40.634423000000005	-73.914834	40.635115	-73.913905	40.635115	-73.914834
FLUSHING AVE	THORNTON ST	WHIPPLE ST	1179		FLUSHING+AVE+%26+THORNTON+ST	FLUSHING+AVE+%26+WHIPPLE+ST	CTYPE	11206	"OCTYPE html>
<html i"	40.700211,-73.946357			40.700210999999996	-73.94635699999999	40.700210999999996	-73.94635699999999	40.700210999999996	-73.94635699999999	40.700081	-73.946227	40.700081	-73.94648699999999	40.700340999999995	-73.946227	40.700340999999995	-73.94648699999999
FLUSHING AVENUE	CYPRESS AVENUE	SENECA AVENUE	1180		FLUSHING+AVENUE+%26+CYPRESS+AVENUE	FLUSHING+AVENUE+%26+SENECA+AVENUE	11237	11385	40.709406,-73.921929	40.710527,-73.920759	40.709406	-73.921929	40.710527	-73.92075899999999	40.710527	-73.92075899999999	40.709406	-73.921929	40.709276	-73.92062899999999	40.709276	-73.922059	40.710657	-73.92062899999999	40.710657	-73.922059
FLUSHING AVENUE	53 STREET	54 STREET	1181		FLUSHING+AVENUE+%26+53+STREET	FLUSHING+AVENUE+%26+54+STREET	11378	11378	40.714438,-73.914215	40.715137,-73.913275	40.714438	-73.914215	40.715137	-73.913275	40.715137	-73.913275	40.714438	-73.914215	40.714308	-73.913145	40.714308	-73.914345	40.715267	-73.913145	40.715267	-73.914345
FLUSHING AVENUE	RYERSON STREET	GRAND AVENUE	1182		FLUSHING+AVENUE+%26+RYERSON+STREET	FLUSHING+AVENUE+%26+GRAND+AVENUE	11249	11378	40.697643,-73.965800	40.723072,-73.900791	40.697643	-73.9658	40.723071999999995	-73.900791	40.723071999999995	-73.900791	40.697643	-73.9658	40.697513	-73.900661	40.697513	-73.96593	40.72320199999999	-73.900661	40.72320199999999	-73.96593
FLUSHING AVENUE	METROPOLITAN AVENUE	53 STREET	1183		FLUSHING+AVENUE+%26+METROPOLITAN+AVENUE	FLUSHING+AVENUE+%26+53+STREET	11378	11378	40.713508,-73.915729	40.714438,-73.914215	40.713508000000004	-73.915729	40.714438	-73.914215	40.714438	-73.914215	40.713508000000004	-73.915729	40.713378000000006	-73.914085	40.713378000000006	-73.915859	40.714568	-73.914085	40.714568	-73.915859
FLUSHING AVENUE	SENECA AVENUE	ONDERDONK AVENUE	1184		FLUSHING+AVENUE+%26+SENECA+AVENUE	FLUSHING+AVENUE+%26+ONDERDONK+AVENUE	11385	11385	40.710527,-73.920759	"OCTYPE html>
<html i"	40.710527	-73.92075899999999														
FLUSHING AVENUE	WHIPPLE STREET	THORNTON STREET	1185		FLUSHING+AVENUE+%26+WHIPPLE+STREET	FLUSHING+AVENUE+%26+THORNTON+STREET	11206	CTYPE	40.700211,-73.946357	"OCTYPE html>
<html i"	40.700210999999996	-73.94635699999999														
FLUSHING AVENUE	DEAD END	53 STREET	1186		FLUSHING+AVENUE+%26+DEAD+END	FLUSHING+AVENUE+%26+53+STREET	CTYPE	11378	"OCTYPE html>
<html i"	40.714438,-73.914215			40.714438	-73.914215	40.714438	-73.914215	40.714438	-73.914215	40.714308	-73.914085	40.714308	-73.914345	40.714568	-73.914085	40.714568	-73.914345
FOREST AVE	EUNICE PLACE	SIMONSON AVE	1187		FOREST+AVE+%26+EUNICE+PLACE	FOREST+AVE+%26+SIMONSON+AVE	10303	10303	40.625560,-74.152262	40.625642,-74.153127	40.62556	-74.152262	40.625642	-74.153127	40.625642	-74.152262	40.62556	-74.153127	40.62543	-74.152132	40.62543	-74.153257	40.625772	-74.152132	40.625772	-74.153257
FOREST AVE	RAYMOND PLACE	MANOR RD	1188		FOREST+AVE+%26+RAYMOND+PLACE	FOREST+AVE+%26+MANOR+RD	10310	10310	40.627288,-74.123701	40.627114,-74.125141	40.627288	-74.123701	40.627114	-74.125141	40.627288	-74.123701	40.627114	-74.125141	40.626984	-74.123571	40.626984	-74.125271	40.627418	-74.123571	40.627418	-74.125271
FOREST AVE	EUNICE PL	SIMONSON AVE	1189		FOREST+AVE+%26+EUNICE+PL	FOREST+AVE+%26+SIMONSON+AVE	10303	10303	40.625560,-74.152262	40.625642,-74.153127	40.62556	-74.152262	40.625642	-74.153127	40.625642	-74.152262	40.62556	-74.153127	40.62543	-74.152132	40.62543	-74.153257	40.625772	-74.152132	40.625772	-74.153257
FOREST AVENUE	GREENE AVENUE	BLEECKER STREET	1190		FOREST+AVENUE+%26+GREENE+AVENUE	FOREST+AVENUE+%26+BLEECKER+STREET	11385	11385	40.711839,-73.905587	40.710770,-73.905094	40.711839000000005	-73.905587	40.710770000000004	-73.90509399999999	40.711839000000005	-73.90509399999999	40.710770000000004	-73.905587	40.710640000000005	-73.90496399999999	40.710640000000005	-73.905717	40.711969	-73.90496399999999	40.711969	-73.905717
FOREST AVENUE	SIMONSON AVENUE	EUNICE PLACE	1191		FOREST+AVENUE+%26+SIMONSON+AVENUE	FOREST+AVENUE+%26+EUNICE+PLACE	10303	10303	40.625642,-74.153127	40.625560,-74.152262	40.625642	-74.153127	40.62556	-74.152262	40.625642	-74.152262	40.62556	-74.153127	40.62543	-74.152132	40.62543	-74.153257	40.625772	-74.152132	40.625772	-74.153257
FOREST AVENUE	RAYMOND PLACE	MANOR ROAD	1192		FOREST+AVENUE+%26+RAYMOND+PLACE	FOREST+AVENUE+%26+MANOR+ROAD	10310	10310	40.627288,-74.123701	40.627114,-74.125141	40.627288	-74.123701	40.627114	-74.125141	40.627288	-74.123701	40.627114	-74.125141	40.626984	-74.123571	40.626984	-74.125271	40.627418	-74.123571	40.627418	-74.125271
FORSYTH STREET	RIVINGTON STREET	STANTON STREET	1193		FORSYTH+STREET+%26+RIVINGTON+STREET	FORSYTH+STREET+%26+STANTON+STREET	10002	10002	"OCTYPE html>
<html i"	40.722196,-73.990923			40.722196000000004	-73.990923	40.722196000000004	-73.990923	40.722196000000004	-73.990923	40.722066000000005	-73.990793	40.722066000000005	-73.991053	40.722326	-73.990793	40.722326	-73.991053
FORSYTH STREET	BROOME STREET	DELANCEY STREET	1194		FORSYTH+STREET+%26+BROOME+STREET	FORSYTH+STREET+%26+DELANCEY+STREET	10002	10002	40.718820,-73.992607	40.719811,-73.992111	40.71882	-73.99260699999999	40.719811	-73.992111	40.719811	-73.992111	40.71882	-73.99260699999999	40.71869	-73.991981	40.71869	-73.99273699999999	40.719941	-73.991981	40.719941	-73.99273699999999
FORSYTH STREET	GRAND STREET	BROOME STREET	1195		FORSYTH+STREET+%26+GRAND+STREET	FORSYTH+STREET+%26+BROOME+STREET	10002	10002	40.717927,-73.993079	40.718820,-73.992607	40.717927	-73.99307900000001	40.71882	-73.99260699999999	40.71882	-73.99260699999999	40.717927	-73.99307900000001	40.717797000000004	-73.992477	40.717797000000004	-73.99320900000001	40.71895	-73.992477	40.71895	-73.99320900000001
FORT HAMILTON PARKWAY	CHESTER AVENUE	36 STREET	1196		FORT+HAMILTON+PARKWAY+%26+CHESTER+AVENUE	FORT+HAMILTON+PARKWAY+%26+36+STREET	11218	11218	40.645766,-73.985312	40.644569,-73.988337	40.645765999999995	-73.985312	40.644569	-73.988337	40.645765999999995	-73.985312	40.644569	-73.988337	40.644439	-73.985182	40.644439	-73.988467	40.64589599999999	-73.985182	40.64589599999999	-73.988467
FORT WASHINGTON AVENUE	WEST 173RD STREET	WEST 172ND STREET	1197		FORT+WASHINGTON+AVENUE+%26+WEST+173RD+STREET	FORT+WASHINGTON+AVENUE+%26+WEST+172ND+STREET	10033	10032	40.845386,-73.940529	40.844697,-73.940803	40.845386	-73.940529	40.844697	-73.940803	40.845386	-73.940529	40.844697	-73.940803	40.844567	-73.940399	40.844567	-73.940933	40.845515999999996	-73.940399	40.845515999999996	-73.940933
FOSTER ROAD	RAMONA AVENUE	RATHBUN AVENUE	1198		FOSTER+ROAD+%26+RAMONA+AVENUE	FOSTER+ROAD+%26+RATHBUN+AVENUE	10309	10309	40.536508,-74.205010	40.537176,-74.205300	40.536508000000005	-74.20501	40.537176	-74.2053	40.537176	-74.20501	40.536508000000005	-74.2053	40.536378000000006	-74.20488	40.536378000000006	-74.20542999999999	40.537306	-74.20488	40.537306	-74.20542999999999
FOSTER ROAD	RATHBUN AVENUE	RAMONA AVENUE	1199		FOSTER+ROAD+%26+RATHBUN+AVENUE	FOSTER+ROAD+%26+RAMONA+AVENUE	10309	10309	40.537176,-74.205300	40.536508,-74.205010	40.537176	-74.2053	40.536508000000005	-74.20501	40.537176	-74.20501	40.536508000000005	-74.2053	40.536378000000006	-74.20488	40.536378000000006	-74.20542999999999	40.537306	-74.20488	40.537306	-74.20542999999999
FOUNTAIN AVENUE	DUMONT AVENUE	HEGEMAN AVENUE	1200		FOUNTAIN+AVENUE+%26+DUMONT+AVENUE	FOUNTAIN+AVENUE+%26+HEGEMAN+AVENUE	11208	11208	40.669336,-73.873817	40.668036,-73.872859	40.669336	-73.873817	40.668036	-73.87285899999999	40.669336	-73.87285899999999	40.668036	-73.873817	40.667906	-73.87272899999999	40.667906	-73.873947	40.669466	-73.87272899999999	40.669466	-73.873947
FRANCIS LEWIS BLVD	115 DRIVE	115 ROAD	1201		FRANCIS+LEWIS+BLVD+%26+115+DRIVE	FRANCIS+LEWIS+BLVD+%26+115+ROAD	11412	11411	40.698195,-73.747137	40.698847,-73.747381	40.698195	-73.747137	40.698847	-73.747381	40.698847	-73.747137	40.698195	-73.747381	40.698065	-73.747007	40.698065	-73.747511	40.698977	-73.747007	40.698977	-73.747511
FRANCIS LEWIS BOULEVARD	115 ROAD	115 DRIVE	1202		FRANCIS+LEWIS+BOULEVARD+%26+115+ROAD	FRANCIS+LEWIS+BOULEVARD+%26+115+DRIVE	11411	11412	40.698847,-73.747381	40.698195,-73.747137	40.698847	-73.747381	40.698195	-73.747137	40.698847	-73.747137	40.698195	-73.747381	40.698065	-73.747007	40.698065	-73.747511	40.698977	-73.747007	40.698977	-73.747511
FRANCIS LEWIS BOULEVARD	EPSOM COURSE	204 STREET	1203		FRANCIS+LEWIS+BOULEVARD+%26+EPSOM+COURSE	FRANCIS+LEWIS+BOULEVARD+%26+204+STREET	11427	11423	40.724717,-73.764747	40.723490,-73.762616	40.724717	-73.764747	40.723490000000005	-73.76261600000001	40.724717	-73.76261600000001	40.723490000000005	-73.764747	40.72336000000001	-73.76248600000001	40.72336000000001	-73.764877	40.724847	-73.76248600000001	40.724847	-73.764877
FRANCIS LEWIS BOULEVARD	STATION ROAD	42 AVENUE	1204		FRANCIS+LEWIS+BOULEVARD+%26+STATION+ROAD	FRANCIS+LEWIS+BOULEVARD+%26+42+AVENUE	11361	11358	40.761417,-73.785216	40.759364,-73.784345	40.761417	-73.785216	40.759364	-73.784345	40.761417	-73.784345	40.759364	-73.785216	40.759234	-73.784215	40.759234	-73.785346	40.761547	-73.784215	40.761547	-73.785346
FRANCIS LEWIS BOULEVARD	86 ROAD	WHITEHALL TERRACE	1205		FRANCIS+LEWIS+BOULEVARD+%26+86+ROAD	FRANCIS+LEWIS+BOULEVARD+%26+WHITEHALL+TERRACE	11427	11423	40.723570,-73.762536	40.721744,-73.760056	40.72357	-73.762536	40.721744	-73.760056	40.72357	-73.760056	40.721744	-73.762536	40.721614	-73.75992600000001	40.721614	-73.762666	40.7237	-73.75992600000001	40.7237	-73.762666
FRANCIS LEWIS BOULEVARD	37 AVENUE	38 AVENUE	1206		FRANCIS+LEWIS+BOULEVARD+%26+37+AVENUE	FRANCIS+LEWIS+BOULEVARD+%26+38+AVENUE	11358	11361	40.762908,-73.785785	40.762639,-73.785396	40.762908	-73.785785	40.762639	-73.78539599999999	40.762908	-73.78539599999999	40.762639	-73.785785	40.762509	-73.785266	40.762509	-73.785915	40.763038	-73.785266	40.763038	-73.785915
FRANCIS LEWIS BOULEVARD	LONG ISLAND EXPRESSWAY	73 AVENUE	1207		FRANCIS+LEWIS+BOULEVARD+%26+LONG+ISLAND+EXPRESSWAY	FRANCIS+LEWIS+BOULEVARD+%26+73+AVENUE	CTYPE	11365	"OCTYPE html>
<html i"	40.736310,-73.772799			40.736309999999996	-73.77279899999999	40.736309999999996	-73.77279899999999	40.736309999999996	-73.77279899999999	40.73618	-73.772669	40.73618	-73.77292899999999	40.736439999999995	-73.772669	40.736439999999995	-73.77292899999999
FRANCIS LEWIS BOULEVARD	CROCHERON AVENUE	200 STREET	1208		FRANCIS+LEWIS+BOULEVARD+%26+CROCHERON+AVENUE	FRANCIS+LEWIS+BOULEVARD+%26+200+STREET	11358	11358	40.763789,-73.787408	40.763125,-73.785892	40.763789	-73.787408	40.763125	-73.785892	40.763789	-73.785892	40.763125	-73.787408	40.762995000000004	-73.785762	40.762995000000004	-73.787538	40.763919	-73.785762	40.763919	-73.787538
FRANCIS LEWIS BOULEVARD	DEAD END	200 STREET	1209		FRANCIS+LEWIS+BOULEVARD+%26+DEAD+END	FRANCIS+LEWIS+BOULEVARD+%26+200+STREET	CTYPE	11358	"OCTYPE html>
<html i"	40.763125,-73.785892			40.763125	-73.785892	40.763125	-73.785892	40.763125	-73.785892	40.762995000000004	-73.785762	40.762995000000004	-73.786022	40.763255	-73.785762	40.763255	-73.786022
FRANCIS LEWIS BOULEVARD	DEAD END	DEAD END	1210		FRANCIS+LEWIS+BOULEVARD+%26+DEAD+END	FRANCIS+LEWIS+BOULEVARD+%26+DEAD+END	CTYPE	CTYPE	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
FRANCIS LEWIS BOULEVARD	115TH AVENUE	115TH ROAD	1211		FRANCIS+LEWIS+BOULEVARD+%26+115TH+AVENUE	FRANCIS+LEWIS+BOULEVARD+%26+115TH+ROAD	11412	11411	40.699538,-73.747779	40.698847,-73.747381	40.699538000000004	-73.74777900000001	40.698847	-73.747381	40.699538000000004	-73.747381	40.698847	-73.74777900000001	40.698717	-73.747251	40.698717	-73.747909	40.699668	-73.747251	40.699668	-73.747909
FRANCIS LEWIS BOULEVARD	HORACE HARDING EXPY	73RD AVENUE	1212		FRANCIS+LEWIS+BOULEVARD+%26+HORACE+HARDING+EXPY	FRANCIS+LEWIS+BOULEVARD+%26+73RD+AVENUE	11365	11365	40.742996,-73.775665	40.736310,-73.772799	40.742996000000005	-73.775665	40.736309999999996	-73.77279899999999	40.742996000000005	-73.77279899999999	40.736309999999996	-73.775665	40.73618	-73.772669	40.73618	-73.775795	40.743126000000004	-73.772669	40.743126000000004	-73.775795
FRANCIS LEWIS BOULEVARD	204TH STREET	WHITEHALL TERRACE	1213		FRANCIS+LEWIS+BOULEVARD+%26+204TH+STREET	FRANCIS+LEWIS+BOULEVARD+%26+WHITEHALL+TERRACE	11423	11423	40.723490,-73.762616	40.721744,-73.760056	40.723490000000005	-73.76261600000001	40.721744	-73.760056	40.723490000000005	-73.760056	40.721744	-73.76261600000001	40.721614	-73.75992600000001	40.721614	-73.762746	40.723620000000004	-73.75992600000001	40.723620000000004	-73.762746
FRANKLIN AV	JEFFERSON AV	HANCOCK ST	1214		FRANKLIN+AV+%26+JEFFERSON+AV	FRANKLIN+AV+%26+HANCOCK+ST	11216	11216	40.682609,-73.955983	40.681869,-73.955793	40.682609	-73.95598299999999	40.681869	-73.955793	40.682609	-73.955793	40.681869	-73.95598299999999	40.681739	-73.955663	40.681739	-73.95611299999999	40.682739	-73.955663	40.682739	-73.95611299999999
FRANKLIN AVE	DEAN STREET	BERGEN STREET	1215		FRANKLIN+AVE+%26+DEAN+STREET	FRANKLIN+AVE+%26+BERGEN+STREET	11238	11216	40.677588,-73.955484	40.676810,-73.955750	40.677588	-73.955484	40.676809999999996	-73.95575	40.677588	-73.955484	40.676809999999996	-73.95575	40.67668	-73.955354	40.67668	-73.95588	40.677718	-73.955354	40.677718	-73.95588
FRANKLIN AVENUE	DEAN STREET	BERGEN STREET	1216		FRANKLIN+AVENUE+%26+DEAN+STREET	FRANKLIN+AVENUE+%26+BERGEN+STREET	11238	11216	40.677588,-73.955484	40.676810,-73.955750	40.677588	-73.955484	40.676809999999996	-73.95575	40.677588	-73.955484	40.676809999999996	-73.95575	40.67668	-73.955354	40.67668	-73.95588	40.677718	-73.955354	40.677718	-73.95588
FRANKLIN AVENUE	JEFFERSON AVENUE	HANCOCK STREET	1217		FRANKLIN+AVENUE+%26+JEFFERSON+AVENUE	FRANKLIN+AVENUE+%26+HANCOCK+STREET	11216	11216	40.682609,-73.955983	40.681869,-73.955793	40.682609	-73.95598299999999	40.681869	-73.955793	40.682609	-73.955793	40.681869	-73.95598299999999	40.681739	-73.955663	40.681739	-73.95611299999999	40.682739	-73.955663	40.682739	-73.95611299999999
FRANKLIN AVENUE	BERGEN STREET	ST MARKS AVENUE	1218		FRANKLIN+AVENUE+%26+BERGEN+STREET	FRANKLIN+AVENUE+%26+ST+MARKS+AVENUE	11216	11238	40.676810,-73.955750	40.675933,-73.956064	40.676809999999996	-73.95575	40.675933	-73.956064	40.676809999999996	-73.95575	40.675933	-73.956064	40.675803	-73.95562	40.675803	-73.956194	40.676939999999995	-73.95562	40.676939999999995	-73.956194
FRANKLIN AVENUE	PUTNAM AVENUE	JEFFERSON AVENUE	1219		FRANKLIN+AVENUE+%26+PUTNAM+AVENUE	FRANKLIN+AVENUE+%26+JEFFERSON+AVENUE	11216	11216	40.683275,-73.956087	40.682609,-73.955983	40.683275	-73.956087	40.682609	-73.95598299999999	40.683275	-73.95598299999999	40.682609	-73.956087	40.682479	-73.95585299999999	40.682479	-73.956217	40.683405	-73.95585299999999	40.683405	-73.956217
FRANKLIN AVENUE	HANCOCK STREET	FULTON STREET	1220		FRANKLIN+AVENUE+%26+HANCOCK+STREET	FRANKLIN+AVENUE+%26+FULTON+STREET	11216	11216	40.681869,-73.955793	40.681131,-73.955672	40.681869	-73.955793	40.681131	-73.95567199999999	40.681869	-73.95567199999999	40.681131	-73.955793	40.681001	-73.955542	40.681001	-73.955923	40.681999	-73.955542	40.681999	-73.955923
FREDERICK DOUGLASS BOULEVARD	WEST 123 STREET	WEST 124 STREET	1221		FREDERICK+DOUGLASS+BOULEVARD+%26+WEST+123+STREET	FREDERICK+DOUGLASS+BOULEVARD+%26+WEST+124+STREET	10027	10027	40.808866,-73.952127	40.809486,-73.951667	40.808865999999995	-73.952127	40.809486	-73.951667	40.809486	-73.951667	40.808865999999995	-73.952127	40.808735999999996	-73.951537	40.808735999999996	-73.952257	40.809616	-73.951537	40.809616	-73.952257
